Predictions	Y	Residuals
585.027742	515.000000	70.027742
775.052939	782.000000	6.947061
607.246118	639.500000	32.253882
563.420544	424.000000	139.420544
524.330722	602.000000	77.669278
421.690872	480.000000	58.309128
599.884619	560.000000	39.884619
496.935663	525.000000	28.064337
514.210458	507.500000	6.710458
789.442810	715.000000	74.442810
566.789408	565.000000	1.789408
612.101256	744.000000	131.898744
771.793887	940.000000	168.206113
706.095809	750.000000	43.904191
492.190756	485.000000	7.190756
518.982288	519.900000	0.917712
407.687310	499.950000	92.262690
644.843338	725.000000	80.156662
426.012389	430.000000	3.987611
473.722316	515.000000	41.277684
735.622126	700.000000	35.622126
677.779289	779.950000	102.170711
413.475679	416.000000	2.524321
654.036481	693.000000	38.963519
428.878673	390.000000	38.878673
466.385245	550.000000	83.614755
567.439711	599.950000	32.510289
500.486748	500.000000	0.486748
482.082902	510.000000	27.917098
559.861011	583.000000	23.138989
500.775143	630.000000	129.224857
416.878497	460.000000	43.121503
579.504936	679.000000	99.495064
766.495766	765.000000	1.495766
536.620452	515.000000	21.620452
416.326561	300.000000	116.326561
607.939112	680.000000	72.060888
383.217995	475.000000	91.782005
716.884720	510.000000	206.884720
618.898137	640.000000	21.101863
505.012901	500.000000	5.012901
490.899932	545.000000	54.100068
524.942850	639.500000	114.557150
667.102384	698.000000	30.897616
608.921960	615.000000	6.078040
547.150889	570.000000	22.849111
657.318677	664.000000	6.681323
539.716610	432.100000	107.616610
373.754487	379.500000	5.745513
534.405912	567.000000	32.594088
521.722573	437.000000	84.722573
560.066936	675.000000	114.933064
496.688559	508.000000	11.311441
623.146913	597.500000	25.646913
656.061180	602.000000	54.061180
610.483087	549.000000	61.483087
676.942220	675.000000	1.942220
549.407204	510.000000	39.407204
535.836111	475.000000	60.836111
413.564935	225.000000	188.564935
413.564935	270.000000	143.564935
675.705364	751.000000	75.294636
649.730384	700.000000	50.269616
664.074514	835.000000	170.925486
493.906494	588.000000	94.093506
763.049680	811.000000	47.950320
616.323886	684.000000	67.676114
790.031892	675.000000	115.031892
407.070430	555.000000	147.929570
614.675413	580.000000	34.675413
447.584254	585.888000	138.303746
434.663769	426.000000	8.663769
556.883525	445.000000	111.883525
585.517453	583.000000	2.517453
565.516403	534.950000	30.566403
588.770856	704.000000	115.229144
588.887978	580.000000	8.887978
412.229104	425.000000	12.770896
579.434720	715.000000	135.565280
581.315710	604.000000	22.684290
480.964680	525.000000	44.035320
506.061491	550.000000	43.938509
555.147473	575.550000	20.402527
538.922906	661.000000	122.077094
571.506497	599.000000	27.493503
416.132044	425.000000	8.867956
535.730673	555.000000	19.269327
698.504819	751.000000	52.495181
588.592152	638.000000	49.407848
421.883427	440.000000	18.116573
603.661531	675.000000	71.338469
795.729189	854.000000	58.270811
756.529185	650.000000	106.529185
519.393373	830.000000	310.606627
534.068111	450.000000	84.068111
418.155515	530.000000	111.844485
693.110938	784.950000	91.839062
676.668094	755.000000	78.331906
411.499836	385.000000	26.499836
730.870614	690.000000	40.870614
578.670526	689.000000	110.329474
579.321205	560.000000	19.321205
426.607121	315.000000	111.607121
592.841482	579.000000	13.841482
474.711398	499.000000	24.288602
413.191824	333.760000	79.431824
600.004564	510.000000	90.004564
452.071915	460.000000	7.928085
427.371331	456.000000	28.628669
534.693934	596.500000	61.806066
620.427204	759.900000	139.472796
701.209871	750.000000	48.790129
452.115766	408.000000	44.115766
584.336190	605.000000	20.663810
625.618440	708.000000	82.381560
594.101611	595.000000	0.898389
444.215652	495.000000	50.784348
535.509585	661.500000	125.990415
619.973141	785.000000	165.026859
685.497165	830.000000	144.502835
517.176181	565.000000	47.823819
430.298732	440.000000	9.701268
506.148509	580.000000	73.851491
716.953147	510.000000	206.953147
535.635815	652.000000	116.364185
433.185678	455.500000	22.314322
656.293496	738.000000	81.706504
518.093956	406.500000	111.593956
591.404095	497.000000	94.404095
498.184475	432.500000	65.684475
518.450789	500.000000	18.450789
554.322801	405.000000	149.322801
648.212334	735.000000	86.787666
452.157942	538.000000	85.842058
565.561871	729.000000	163.438129
374.386241	411.500000	37.113759
486.021993	580.000000	93.978007
669.893812	660.000000	9.893812
485.806645	499.990000	14.183355
678.566276	814.950000	136.383724
580.238691	685.000000	104.761309
735.501826	650.000000	85.501826
497.999066	600.000000	102.000934
744.094984	725.000000	19.094984
625.120746	729.000000	103.879254
453.455402	544.300000	90.844598
524.037788	470.000000	54.037788
410.015597	440.000000	29.984403
797.839889	849.000000	51.160111
545.602770	490.000000	55.602770
749.918102	835.000000	85.081898
718.391658	790.000000	71.608342
549.707097	597.500000	47.792903
463.582349	402.000000	61.582349
337.974137	315.000000	22.974137
568.144197	746.000000	177.855803
606.735831	688.100000	81.364169
571.050813	505.000000	66.050813
592.706339	559.500000	33.206339
766.529514	872.750000	106.220486
605.562724	760.000000	154.437276
517.263907	566.000000	48.736093
671.747022	738.000000	66.252978
849.858775	832.500000	17.358775
642.708396	750.000000	107.291604
420.682262	401.000000	19.682262
567.428076	655.000000	87.571924
502.676603	661.000000	158.323397
502.676603	697.000000	194.323397
577.328823	595.000000	17.671177
493.939249	615.000000	121.060751
493.740199	450.000000	43.740199
497.732534	513.000000	15.267466
577.852403	480.000000	97.852403
628.030679	624.000000	4.030679
476.630561	468.000000	8.630561
480.419303	385.000000	95.419303
546.636457	615.000000	68.363543
635.873357	728.000000	92.126643
431.700878	500.000000	68.299122
615.512140	740.000000	124.487860
492.144154	440.000000	52.144154
745.995118	845.000000	99.004882
715.499198	740.000000	24.500802
603.443126	630.000000	26.556874
486.205278	442.000000	44.205278
562.834002	555.000000	7.834002
438.436840	498.000000	59.563160
541.977561	510.000000	31.977561
698.723613	737.000000	38.276387
681.882072	890.000000	208.117928
504.360105	599.500000	95.139895
426.723497	467.100000	40.376503
479.610521	532.000000	52.389479
411.111001	475.000000	63.888999
418.142341	465.000000	46.857659
482.205683	500.000000	17.794317
469.198414	275.000000	194.198414
430.184324	529.950000	99.765676
720.573776	852.500000	131.926224
683.786722	845.000000	161.213278
522.919199	459.000000	63.919199
566.628636	612.000000	45.371364
727.976872	775.000000	47.023128
634.484884	766.000000	131.515116
693.680602	775.000000	81.319398
667.947270	699.000000	31.052730
461.712140	593.777000	132.064860
507.364805	372.000000	135.364805
564.574991	639.900000	75.325009
599.527736	550.120000	49.407736
579.128988	562.100000	17.028988
709.833077	714.000000	4.166923
605.409365	670.000000	64.590635
589.476545	680.000000	90.523455
622.320305	756.000000	133.679695
644.732166	749.500000	104.767834
523.455296	572.000000	48.544704
520.253348	540.000000	19.746652
575.008212	436.800000	138.208212
599.727801	528.000000	71.727801
563.114090	479.000000	84.114090
675.558857	675.000000	0.558857
475.584860	485.000000	9.415140
575.580508	717.000000	141.419492
519.052490	666.000000	146.947510
463.771420	438.000000	25.771420
661.970466	690.000000	28.029534
597.899691	475.000000	122.899691
667.624235	562.000000	105.624235
572.597299	765.000000	192.402701
572.738199	716.000000	143.261801
576.374821	552.500000	23.874821
431.889074	420.000000	11.889074
560.301645	550.000000	10.301645
515.247807	431.000000	84.247807
779.802353	910.000000	130.197647
674.783752	915.000000	240.216248
558.487391	610.000000	51.512609
513.944975	600.000000	86.055025
806.173950	795.000000	11.173950
594.810744	790.100000	195.289256
653.596910	731.688000	78.091090
597.503405	542.000000	55.503405
592.759644	684.680000	91.920356
928.319615	910.000000	18.319615
660.537538	678.000000	17.462462
786.115952	734.500000	51.615952
636.320626	572.500000	63.820626
795.184012	813.000000	17.815988
454.788670	500.000000	45.211330
440.190270	409.950000	30.240270
663.838042	802.000000	138.161958
529.748018	601.002000	71.253982
642.296767	745.000000	102.703233
539.761237	458.000000	81.761237
725.343160	799.950000	74.606840
444.742433	402.000000	42.742433
554.404840	407.000000	147.404840
556.796258	593.567000	36.770742
420.335239	437.000000	16.664761
503.863122	520.000000	16.136878
548.003964	525.000000	23.003964
420.596491	455.000000	34.403509
459.820376	400.000000	59.820376
460.333782	474.000000	13.666218
470.530516	518.000000	47.469484
454.915383	583.500000	128.584617
466.866213	539.000000	72.133787
716.918201	510.000000	206.918201
438.189563	490.000000	51.810437
517.317186	618.000000	100.682814
632.289643	840.000000	207.710357
605.454299	637.000000	31.545701
476.135004	507.000000	30.864996
671.922540	740.000000	68.077460
539.329316	540.000000	0.670684
399.826613	361.500000	38.326613
693.527819	779.950000	86.422181
391.031182	349.950000	41.081182
537.704642	627.000000	89.295358
445.105778	450.000000	4.894222
351.598887	455.000000	103.401113
346.391310	367.000000	20.608690
594.626347	552.321000	42.305347
836.191533	770.000000	66.191533
650.267715	600.000000	50.267715
768.492794	795.000000	26.507206
681.324910	760.000000	78.675090
499.823421	449.950000	49.873421
397.956300	420.000000	22.043700
604.788670	615.000000	10.211330
525.930800	580.000000	54.069200
470.613203	495.000000	24.386797
432.038412	445.000000	12.961588
743.505171	838.000000	94.494829
614.600985	733.000000	118.399015
471.631667	625.000000	153.368333
617.667433	712.000000	94.332567
374.689045	379.950000	5.260955
783.116518	856.500000	73.383482
565.892352	476.800000	89.092352
600.764566	725.000000	124.235434
544.173150	425.500000	118.673150
377.240552	347.000000	30.240552
641.885012	650.000000	8.114988
559.100280	870.000000	310.899720
592.679340	515.000000	77.679340
923.550991	833.000000	90.550991
747.731164	800.000000	52.268836
546.494725	599.000000	52.505275
394.904965	447.000000	52.095035
564.156695	592.500000	28.343305
566.468321	600.000000	33.531679
706.317921	731.000000	24.682079
433.119287	415.000000	18.119287
568.012994	540.000000	28.012994
555.002080	607.000000	51.997920
559.981046	542.500000	17.481046
402.991994	452.000000	49.008006
503.924836	625.000000	121.075164
497.181811	442.200000	54.981811
605.502342	655.000000	49.497658
585.566255	543.000000	42.566255
770.174618	930.000000	159.825382
678.108832	720.000000	41.891168
469.897477	382.000000	87.897477
653.561618	732.500000	78.938382
661.814526	683.000000	21.185474
656.203199	731.781000	75.577801
551.977850	585.000000	33.022150
510.770495	568.500000	57.729505
589.512887	570.000000	19.512887
560.165341	620.000000	59.834659
590.208515	717.500000	127.291485
540.823491	565.000000	24.176509
665.677442	675.000000	9.322558
423.023792	424.500000	1.476208
566.257934	650.000000	83.742066
542.793936	475.000000	67.793936
527.354287	403.000000	124.354287
486.868639	539.000000	52.131361
526.667906	445.000000	81.667906
526.996282	490.000000	36.996282
564.404889	541.338000	23.066889
604.220225	855.169000	250.948775
731.590811	780.000000	48.409189
730.597236	932.990000	202.392764
623.090811	710.000000	86.909189
694.153348	760.000000	65.846652
632.060957	711.000000	78.939043
764.203308	918.000000	153.796692
610.512663	754.842000	144.329337
726.702915	923.990000	197.287085
666.419537	925.000000	258.580463
675.021312	749.000000	73.978688
559.978968	778.983000	219.004032
698.788368	803.100000	104.311632
605.141739	775.950000	170.808261
725.117733	830.000000	104.882267
556.951975	745.641000	188.689025
715.216697	799.000000	83.783303
685.107732	799.990000	114.882268
566.367238	779.380000	213.012762
748.828796	939.000000	190.171204
573.908588	674.000000	100.091412
674.692140	739.000000	64.307860
600.775021	837.000000	236.224979
636.803679	780.000000	143.196321
702.785468	850.000000	147.214532
480.494273	519.990000	39.495727
780.251350	880.000000	99.748650
677.278763	730.000000	52.721237
816.378227	860.000000	43.621773
690.331871	882.566000	192.234129
701.474612	757.500000	56.025388
684.398275	810.000000	125.601725
577.421992	680.000000	102.578008
558.094219	712.198000	154.103781
405.658223	277.140000	128.518223
577.116796	667.000000	89.883204
723.883087	928.990000	205.106913
572.382220	685.000000	112.617780
665.033978	750.000000	84.966022
608.804890	776.000000	167.195110
796.863921	850.000000	53.136079
723.805497	942.990000	219.184503
445.032877	468.000000	22.967123
465.192498	438.000000	27.192498
664.313538	696.000000	31.686462
437.714906	450.000000	12.285094
455.502000	549.000000	93.498000
389.036511	350.000000	39.036511
485.572655	455.000000	30.572655
617.051464	592.500000	24.551464
430.599969	415.000000	15.599969
514.146934	595.000000	80.853066
466.110436	438.000000	28.110436
417.948887	438.924000	20.975113
468.399048	460.000000	8.399048
518.623957	435.000000	83.623957
488.534471	400.000000	88.534471
371.169942	387.500000	16.330058
369.020462	410.000000	40.979538
604.735126	760.000000	155.264874
680.146696	595.000000	85.146696
382.477556	565.000000	182.522444
455.095053	414.900000	40.195053
490.295241	530.000000	39.704759
518.928665	645.000000	126.071335
410.281285	535.000000	124.718715
601.491032	585.000000	16.491032
612.228507	625.000000	12.771493
368.220251	406.000000	37.779749
483.051259	585.000000	101.948741
473.329127	588.000000	114.670873
425.906589	533.000000	107.093411
397.507683	389.000000	8.507683
453.733425	433.500000	20.233425
403.629093	439.000000	35.370907
424.211411	490.000000	65.788589
605.094015	799.000000	193.905985
710.197344	932.800000	222.602656
447.319867	475.000000	27.680133
492.508355	500.000000	7.491645
491.118829	520.000000	28.881171
683.992863	799.000000	115.007137
555.193230	587.500000	32.306770
540.046210	753.000000	212.953790
644.948136	824.500000	179.551864
507.481285	548.800000	41.318715
370.125584	400.000000	29.874416
257.828364	200.000000	57.828364
518.243815	555.000000	36.756185
627.379432	875.000000	247.620568
395.685203	510.000000	114.314797
459.755056	546.800000	87.044944
523.078824	625.000000	101.921176
611.430848	775.000000	163.569152
390.737933	348.000000	42.737933
663.489706	605.000000	58.489706
505.282335	815.000000	309.717665
629.844420	588.000000	41.844420
577.662593	603.000000	25.337407
512.908634	699.000000	186.091366
606.619957	737.500000	130.880043
470.317847	630.000000	159.682153
385.399765	406.000000	20.600235
462.050239	381.500000	80.550239
641.568545	705.000000	63.431455
543.747581	656.000000	112.252419
692.910130	779.000000	86.089870
525.555355	595.000000	69.444645
718.423829	810.000000	91.576171
576.541427	478.000000	98.541427
745.483870	925.000000	179.516130
424.253007	600.000000	175.746993
631.551726	865.000000	233.448274
589.538687	697.000000	107.461313
591.623783	590.000000	1.623783
494.466956	576.000000	81.533044
438.414035	443.000000	4.585965
390.547783	450.000000	59.452217
566.217306	600.000000	33.782694
619.658214	599.950000	19.708214
491.760904	700.000000	208.239096
496.028109	425.000000	71.028109
469.530778	579.950000	110.419222
472.948693	353.000000	119.948693
514.106893	650.000000	135.893107
718.970110	896.000000	177.029890
506.564579	637.000000	130.435421
494.827794	445.000000	49.827794
487.636673	595.000000	107.363327
374.691222	448.000000	73.308778
414.184984	350.500000	63.684984
574.702521	575.000000	0.297479
437.825068	365.000000	72.825068
455.812275	393.820000	61.992275
595.413804	691.500000	96.086196
701.472585	660.000000	41.472585
476.728708	545.000000	68.271292
546.376130	550.000000	3.623870
546.376130	921.500000	375.123870
513.979719	491.950000	22.029719
441.070239	553.000000	111.929761
522.409041	494.000000	28.409041
399.839708	420.000000	20.160292
582.914981	475.000000	107.914981
590.650962	690.000000	99.349038
531.294813	495.800000	35.494813
987.475901	870.000000	117.475901
457.653029	458.950000	1.296971
617.673745	660.000000	42.326255
484.094463	640.000000	155.905537
586.080361	650.000000	63.919639
526.777144	450.000000	76.777144
467.207790	410.000000	57.207790
687.902930	680.000000	7.902930
553.344994	750.000000	196.655006
566.940178	820.000000	253.059822
810.144209	825.050000	14.905791
590.900589	690.000000	99.099411
643.702372	925.000000	281.297628
457.952599	400.000000	57.952599
391.430284	515.000000	123.569716
685.583176	750.500000	64.916824
392.219450	526.000000	133.780550
511.514582	631.000000	119.485418
425.456131	489.000000	63.543869
574.982769	628.000000	53.017231
634.440426	810.000000	175.559574
422.500262	445.000000	22.499738
528.414905	544.500000	16.085095
437.556982	600.000000	162.443018
533.907010	561.500000	27.592990
439.743553	525.000000	85.256447
449.161085	750.000000	300.838915
441.457814	476.500000	35.042186
484.906104	564.500000	79.593896
507.451432	700.000000	192.548568
406.258581	535.000000	128.741419
638.656577	799.000000	160.343423
551.740691	475.000000	76.740691
543.836075	540.000000	3.836075
570.507804	600.000000	29.492196
602.356560	719.000000	116.643440
666.478797	849.000000	182.521203
448.223343	450.000000	1.776657
513.358391	611.000000	97.641609
534.875998	567.500000	32.624002
650.990709	805.000000	154.009291
481.604167	740.000000	258.395833
730.280390	895.000000	164.719610
610.048480	690.000000	79.951520
481.941139	495.000000	13.058861
558.302421	449.950000	108.352421
484.422988	497.000000	12.577012
580.020521	654.000000	73.979479
656.153201	874.000000	217.846799
443.859911	619.950000	176.090089
542.266366	415.000000	127.266366
391.953787	378.500000	13.453787
503.369170	499.000000	4.369170
589.651263	637.800000	48.148737
418.238567	440.000000	21.761433
395.062287	420.000000	24.937713
486.754819	312.000000	174.754819
641.600589	760.000000	118.399411
567.018821	827.000000	259.981179
325.654243	270.000000	55.654243
595.387263	590.000000	5.387263
532.432729	525.000000	7.432729
715.741757	885.000000	169.258243
530.165370	580.000000	49.834630
605.444570	733.000000	127.555430
444.938729	439.500000	5.438729
686.624473	842.500000	155.875527
686.624473	850.000000	163.375527
473.823227	580.000000	106.176773
677.383837	523.000000	154.383837
538.075340	650.000000	111.924660
451.048726	458.500000	7.451274
698.099570	750.000000	51.900430
572.018536	640.000000	67.981464
444.858458	380.000000	64.858458
601.609508	535.000000	66.609508
494.060410	340.000000	154.060410
403.100167	435.000000	31.899833
462.925106	540.000000	77.074894
399.732000	435.000000	35.268000
434.606942	460.000000	25.393058
411.380571	445.000000	33.619429
505.362630	443.500000	61.862630
489.614967	500.007000	10.392033
543.570554	659.500000	115.929446
515.786428	485.000000	30.786428
523.112118	547.000000	23.887882
452.367600	340.500000	111.867600
592.145664	740.000000	147.854336
606.713593	560.000000	46.713593
431.788591	663.500000	231.711409
467.946377	605.000000	137.053623
532.599412	520.500000	12.099412
476.787060	441.000000	35.787060
474.431448	365.000000	109.431448
463.013545	499.100000	36.086455
568.554938	676.101000	107.546062
307.984863	450.000000	142.015137
682.494569	678.940000	3.554569
400.700918	377.000000	23.700918
622.584863	645.000000	22.415137
415.199913	492.000000	76.800087
606.125607	864.000000	257.874393
657.385707	775.000000	117.614293
456.876564	485.000000	28.123436
466.055208	490.000000	23.944792
505.798302	511.500000	5.701698
455.301554	540.000000	84.698446
591.467394	450.000000	141.467394
613.160714	740.000000	126.839286
506.421892	480.000000	26.421892
445.896851	370.000000	75.896851
651.560687	760.000000	108.439313
471.653295	655.100000	183.446705
651.724121	555.000000	96.724121
515.805518	542.000000	26.194482
458.044192	455.000000	3.044192
424.320736	414.500000	9.820736
411.124583	404.500000	6.624583
457.374793	520.000000	62.625207
531.628036	674.000000	142.371964
400.599234	535.000000	134.400766
447.442362	435.000000	12.442362
508.803161	559.000000	50.196839
501.354653	575.700000	74.345347
632.890036	564.000000	68.890036
504.525120	496.000000	8.525120
510.342244	520.000000	9.657756
392.551214	382.888000	9.663214
481.444733	790.000000	308.555267
666.269977	525.000000	141.269977
666.269977	840.000000	173.730023
432.834306	350.000000	82.834306
432.834306	740.000000	307.165694
347.372267	285.000000	62.372267
408.603718	420.000000	11.396282
414.724770	499.950000	85.225230
479.862354	500.000000	20.137646
480.735228	525.000000	44.264772
410.352791	480.000000	69.647209
534.725229	607.000000	72.274771
621.065711	665.000000	43.934289
552.763842	775.000000	222.236158
472.493760	501.000000	28.506240
681.185767	840.000000	158.814233
529.030805	645.000000	115.969195
377.987071	280.000000	97.987071
419.066075	489.000000	69.933925
533.312541	499.950000	33.362541
660.174601	905.000000	244.825399
653.228771	738.000000	84.771229
647.089042	679.000000	31.910958
501.715181	649.000000	147.284819
527.815947	616.500000	88.684053
415.408729	390.000000	25.408729
600.190168	665.000000	64.809832
544.284867	520.000000	24.284867
414.024347	475.000000	60.975653
491.410158	511.000000	19.589842
611.707557	495.000000	116.707557
479.874282	716.528000	236.653718
454.773291	505.000000	50.226709
442.216719	489.000000	46.783281
413.675056	313.950000	99.725056
413.675056	415.000000	1.324944
514.120948	550.000000	35.879052
704.255658	925.000000	220.744342
467.859764	590.000000	122.140236
653.355429	730.000000	76.644571
508.003714	435.000000	73.003714
483.218452	440.000000	43.218452
468.563357	704.000000	235.436643
551.796103	705.000000	153.203897
396.103130	480.000000	83.896870
569.527208	700.000000	130.472792
557.649877	599.000000	41.350123
485.852095	570.000000	84.147905
582.709182	650.500000	67.790818
457.427326	460.000000	2.572674
517.187321	725.000000	207.812679
516.415249	582.500000	66.084751
322.993181	399.000000	76.006819
465.195329	341.000000	124.195329
593.869735	595.000000	1.130265
487.019184	312.000000	175.019184
487.019184	539.000000	51.980816
495.280297	402.300000	92.980297
547.207788	485.000000	62.207788
598.412174	825.000000	226.587826
616.835723	620.000000	3.164277
504.590775	474.000000	30.590775
367.882244	455.000000	87.117756
548.788149	650.000000	101.211851
417.560885	550.000000	132.439115
389.067747	407.000000	17.932253
440.669202	420.000000	20.669202
598.528884	490.000000	108.528884
586.922411	750.000000	163.077589
410.882207	530.000000	119.117793
541.745571	495.000000	46.745571
457.610398	625.500000	167.889602
582.602270	635.000000	52.397730
670.221056	567.000000	103.221056
415.496925	289.500000	125.996925
414.354403	485.000000	70.645597
547.041116	535.000000	12.041116
441.289598	427.000000	14.289598
561.834421	650.000000	88.165579
404.290636	344.000000	60.290636
656.541567	710.000000	53.458433
462.537819	430.000000	32.537819
462.537819	615.500000	152.962181
769.309930	685.000000	84.309930
590.888585	570.000000	20.888585
458.045320	397.000000	61.045320
455.046112	592.500000	137.453888
590.449452	517.000000	73.449452
587.097544	518.000000	69.097544
631.138177	671.000000	39.861823
697.121510	835.000000	137.878490
478.210119	529.100000	50.889881
536.285687	538.000000	1.714313
614.900136	840.000000	225.099864
513.210404	560.000000	46.789596
588.610128	725.000000	136.389872
405.513393	445.500000	39.986607
649.989955	735.000000	85.010045
482.493334	525.000000	42.506666
524.346318	516.000000	8.346318
489.331357	637.000000	147.668643
583.621298	790.000000	206.378702
685.763535	910.000000	224.236465
703.348328	840.000000	136.651672
538.879179	580.000000	41.120821
513.145726	600.000000	86.854274
402.817103	305.000000	97.817103
660.006175	781.000000	120.993825
476.170012	485.000000	8.829988
681.756190	780.000000	98.243810
679.390359	793.000000	113.609641
571.529785	370.000000	201.529785
578.858200	780.000000	201.141800
545.188782	654.500000	109.311218
557.779155	447.500000	110.279155
586.094476	510.000000	76.094476
692.623211	618.250000	74.373211
800.036368	775.000000	25.036368
605.693047	530.000000	75.693047
455.555085	505.000000	49.444915
386.640866	415.000000	28.359134
560.964024	860.000000	299.035976
432.900842	481.203000	48.302158
353.558404	410.000000	56.441596
437.633084	506.000000	68.366916
416.994145	460.000000	43.005855
529.578116	619.000000	89.421884
653.272760	760.000000	106.727240
592.968075	775.000000	182.031925
386.989955	392.800000	5.810045
563.280676	660.000000	96.719324
584.936468	489.000000	95.936468
467.117650	550.000000	82.882350
517.282585	700.180000	182.897415
726.317540	580.050000	146.267540
441.243436	438.000000	3.243436
576.346508	640.000000	63.653492
527.793749	796.000000	268.206251
524.618162	625.000000	100.381838
588.262998	574.800000	13.462998
488.445711	334.000000	154.445711
443.995299	385.000000	58.995299
545.562115	640.000000	94.437885
456.131377	653.000000	196.868623
708.843065	907.500000	198.656935
441.396252	397.000000	44.396252
516.832815	667.500000	150.667185
389.482168	392.500000	3.017832
651.227361	510.000000	141.227361
581.093455	750.000000	168.906545
502.130046	397.000000	105.130046
363.092455	330.000000	33.092455
777.349652	855.000000	77.650348
673.182779	925.000000	251.817221
409.629659	396.900000	12.729659
663.092620	937.750000	274.657380
433.044063	350.000000	83.044063
572.453042	852.000000	279.546958
558.412422	667.500000	109.087578
670.880110	625.000000	45.880110
526.825606	547.500000	20.674394
492.883536	564.000000	71.116464
591.020297	779.000000	187.979703
610.719891	910.000000	299.280109
433.769319	540.000000	106.230681
456.705316	455.000000	1.705316
629.569513	656.500000	26.930487
447.918676	508.300000	60.381324
484.593460	525.000000	40.406540
387.705341	319.000000	68.705341
615.459874	719.000000	103.540126
427.296465	395.000000	32.296465
486.233544	596.000000	109.766456
356.724865	435.000000	78.275135
461.989613	435.000000	26.989613
450.096696	449.000000	1.096696
404.436829	345.000000	59.436829
567.919402	747.000000	179.080598
595.295669	780.000000	184.704331
622.451777	550.000000	72.451777
455.433644	290.000000	165.433644
706.729178	800.000000	93.270822
433.049740	680.000000	246.950260
491.783932	420.000000	71.783932
682.065950	925.000000	242.934050
516.543290	500.000000	16.543290
329.790286	250.000000	79.790286
863.367689	935.000000	71.632311
522.253139	630.000000	107.746861
477.300672	438.200000	39.100672
452.296689	555.000000	102.703311
514.128893	598.000000	83.871107
534.277193	767.250000	232.972807
488.552405	395.000000	93.552405
506.820388	508.500000	1.679612
613.638483	665.000000	51.361517
654.975662	630.000000	24.975662
375.825608	300.000000	75.825608
429.833778	605.125000	175.291222
440.975058	575.000000	134.024942
452.219893	489.000000	36.780107
525.709164	580.000000	54.290836
563.943878	735.000000	171.056122
436.324718	552.000000	115.675282
593.232876	600.000000	6.767124
695.075370	805.000000	109.924630
489.361183	530.000000	40.638817
508.118157	601.000000	92.881843
336.058252	361.600000	25.541748
864.308472	710.000000	154.308472
551.849105	594.000000	42.150895
505.062949	531.000000	25.937051
532.568251	776.000000	243.431749
415.934408	507.000000	91.065592
528.822036	550.000000	21.177964
477.251073	500.000000	22.748927
754.453260	739.000000	15.453260
443.715311	546.000000	102.284689
487.527189	523.000000	35.472811
417.618916	455.000000	37.381084
548.634263	805.000000	256.365737
410.231663	405.000000	5.231663
515.660001	642.000000	126.339999
476.226759	379.000000	97.226759
611.215175	645.000000	33.784825
593.900042	619.400000	25.499958
574.269259	425.000000	149.269259
421.816280	400.000000	21.816280
473.762982	552.000000	78.237018
610.481447	637.000000	26.518553
726.925822	883.000000	156.074178
509.711239	462.000000	47.711239
552.381922	627.000000	74.618078
677.074426	725.000000	47.925574
456.514574	818.900000	362.385426
570.321803	493.000000	77.321803
452.640615	425.000000	27.640615
507.916970	452.000000	55.916970
416.272293	362.500000	53.772293
528.234045	475.000000	53.234045
400.260024	470.000000	69.739976
431.746137	403.000000	28.746137
563.593180	418.000000	145.593180
423.740643	492.000000	68.259357
558.942182	615.750000	56.807818
507.505007	618.500000	110.994993
575.049684	635.000000	59.950316
479.130154	564.000000	84.869846
547.542180	450.000000	97.542180
512.611207	630.000000	117.388793
406.024194	397.380000	8.644194
616.125006	476.000000	140.125006
748.242763	863.000000	114.757237
484.000717	352.000000	132.000717
544.552639	707.900000	163.347361
451.203382	550.000000	98.796618
723.133293	640.000000	83.133293
461.598283	488.000000	26.401717
667.565343	650.000000	17.565343
516.314770	536.000000	19.685230
552.231773	452.000000	100.231773
426.930787	365.000000	61.930787
405.115491	425.000000	19.884509
670.210196	655.000000	15.210196
440.175947	435.500000	4.675947
651.646721	735.000000	83.353279
691.487790	935.000000	243.512210
601.749352	600.000000	1.749352
495.134242	395.000000	100.134242
538.599237	721.000000	182.400763
569.623172	628.000000	58.376828
392.274908	475.000000	82.725092
502.003097	570.000000	67.996903
428.067660	465.000000	36.932340
801.686204	850.000000	48.313796
459.201663	445.000000	14.201663
700.513960	794.500000	93.986040
518.558373	580.000000	61.441627
521.578057	725.000000	203.421943
421.670740	515.000000	93.329260
775.536750	945.000000	169.463250
413.802349	451.000000	37.197651
447.080795	522.500000	75.419205
311.716889	390.000000	78.283111
451.417410	415.000000	36.417410
451.572933	440.000000	11.572933
630.722667	897.000000	266.277333
436.558041	605.000000	168.441959
366.328599	475.000000	108.671401
492.308688	650.000000	157.691312
597.576532	613.500000	15.923468
479.443897	416.286000	63.157897
502.093810	430.000000	72.093810
615.705641	799.000000	183.294359
423.799500	424.950000	1.150500
358.939517	394.950000	36.010483
463.621324	425.000000	38.621324
451.454690	461.000000	9.545310
699.976780	925.000000	225.023220
454.686026	495.000000	40.313974
377.238863	369.500000	7.738863
450.744912	510.000000	59.255088
490.196200	580.000000	89.803800
307.095027	403.000000	95.904973
370.504541	435.000000	64.495459
449.318694	495.000000	45.681306
463.640045	419.500000	44.140045
451.509335	440.000000	11.509335
585.825543	687.500000	101.674457
529.505555	535.000000	5.494445
448.830955	600.000000	151.169045
445.625139	585.000000	139.374861
